नमस्कार मैं रवश कुमार। सुप्रीम कोर्ट के (Start: 0.16s, Duration: 6.4s)
त्रिवेदी के कोर्ट से राहत नहीं मिली। (Start: 878.16s, Duration: 4.239s)
जस्टिस बेला त्रिवेदी का तर्क था कि मनी (Start: 880.16s, Duration: 4.56s)
लॉन्ड्रिंग के कानून को तीन जजों की बेंच (Start: 882.399s, Duration: 4.481s)
ने वैध माना है। उन्होंने कहा कि मनी (Start: 884.72s, Duration: 4.479s)
लॉन्ड्रिंग के केस में जमानत देते समय (Start: 886.88s, Duration: 4.399s)
कैजुअल तरीका अपनाया जा रहा है। मनी (Start: 889.199s, Duration: 5.041s)
लॉन्ड्रिंग देश की अखंडता और संप्रभुता के (Start: 891.279s, Duration: 5.441s)
खिलाफ गंभीर अपराध है। लेकिन इसी सुप्रीम (Start: 894.24s, Duration: 5.36s)
कोर्ट के कई जजों ने कई कोर्ट ने पीएमएलए (Start: 896.72s, Duration: 5.84s)
के केस में जमानत दी है और ईडी को लेकर (Start: 899.6s, Duration: 5.52s)
गंभीर सवाल उठाए हैं। कई बार कहा कि बेल (Start: 902.56s, Duration: 5.36s)
नियम है, जेल अपवाद है। 5 मई को सुप्रीम (Start: 905.12s, Duration: 5.6s)
कोर्ट के जस्टिस ओका ने छत्तीसगढ़ के कथित (Start: 907.92s, Duration: 5.599s)
आबकारी घोटाले के मामले में सुनवाई करते (Start: 910.72s, Duration: 5.28s)
हुए कह दिया हमने बहुत बार ईडी की (Start: 913.519s, Duration: 4.801s)
शिकायतों में यह देखा है एक पैटर्न है (Start: 916.0s, Duration: 4.56s)
बिना कोई रेफरेंस दिए हुए आरोप लगा देने (Start: 918.32s, Duration: 5.28s)
का इस केस में अतिरिक्त सॉलिसिटर जनरल एस (Start: 920.56s, Duration: 5.279s)
वी राजू आरोपी अरविंद सिंह के संबंध में (Start: 923.6s, Duration: 5.12s)
दस्तावेज नहीं दिखा पाए जिससे पता चलता हो (Start: 925.839s, Duration: 5.841s)
कि उन्होंने अवैध रूप से 40 करोड़ कमाए (Start: 928.72s, Duration: 5.84s)
अरविंद सिंह 10 महीने से जेल में है 25000 (Start: 931.68s, Duration: 6.24s)
पन्नों के दस्तावेज 150 से ज्यादा गवाह 21 (Start: 934.56s, Duration: 6.719s)
आरोपी कोर्ट ने कहा जमानत देने के लिए एक (Start: 937.92s, Duration: 6.08s)
साल तक किसी को जेल में रखा जाए इसका कोई (Start: 941.279s, Duration: 5.841s)
तय पैमाना नहीं है। अदालत से जुड़ी खबरों (Start: 944.0s, Duration: 6.079s)
को संयम के साथ सुनना और बताना पड़ता है। (Start: 947.12s, Duration: 5.36s)
जस्टिस बेला त्रिवेदी के सामने लाए गए (Start: 950.079s, Duration: 5.361s)
मामले और फैसलों की समीक्षा का दौर लंबा (Start: 952.48s, Duration: 6.08s)
चलना चाहिए। हम जल्दबाजी नहीं करना चाहते। (Start: 955.44s, Duration: 5.28s)
लेकिन अच्छी बात है कि चीफ जस्टिस डी वाई (Start: 958.56s, Duration: 4.88s)
चंद्रचोड़ के रिटायर होने के बाद से जजों (Start: 960.72s, Duration: 6.0s)
के कार्यकाल की सार्वजनिक समीक्षा आकार ले (Start: 963.44s, Duration: 5.519s)
रही है। पूर्व चीफ जस्टिस डी वाई (Start: 966.72s, Duration: 4.88s)
चंद्रचोड़ के कार्यकाल पर कितने लेख लिखे (Start: 968.959s, Duration: 5.921s)
गए? उनके कार्यकाल की सराहना पर उनकी (Start: 971.6s, Duration: 6.64s)
आलोचना भारी पड़ती जा रही है। फ्रंट लाइन (Start: 974.88s, Duration: 5.36s)
में सोनी मिश्रा और सौरव दास इंडियन (Start: 978.24s, Duration: 4.159s)
एक्सप्रेस में पूर्व हाई कोर्ट जज रेखा (Start: 980.24s, Duration: 5.039s)
शर्मा वकील प्रशांत भूषण द हिंदू में (Start: 982.399s, Duration: 5.841s)
कृष्णदास राजगोपाल कितनी जगहों पर चीफ (Start: 985.279s, Duration: 5.601s)
जस्टिस संजीव खन्ना के कार्यकाल की सराहना (Start: 988.24s, Duration: 5.68s)
छपी है। उनका कार्यकाल छ महीने का था। (Start: 990.88s, Duration: 5.12s)
लेकिन कई लेखों में इस बात को रेखांकित (Start: 993.92s, Duration: 4.56s)
किया गया है। चीफ जस्टिस संजीव खन्ना के (Start: 996.0s, Duration: 4.399s)
कार्यकाल में सुप्रीम कोर्ट के प्रति (Start: 998.48s, Duration: 4.88s)
लोगों का विश्वास पहले से बेहतर हुआ और (Start: 1000.399s, Duration: 5.68s)
बढ़ा है। द हिंदू अखबार में कानून के (Start: 1003.36s, Duration: 5.279s)
मामलों को कवर करने वाले कृष्णदास (Start: 1006.079s, Duration: 5.601s)
राजगोपाल ने जस्टिस संजीव खन्ना पर एक लेख (Start: 1008.639s, Duration: 6.0s)
लिखा है। लिखते हैं कि संजीव खन्ना के आने (Start: 1011.68s, Duration: 6.32s)
से पहले सुप्रीम कोर्ट के चीफ जस्टिस हर (Start: 1014.639s, Duration: 7.2s)
रोज अखबारों में दिखाई देते थे। वे शानदार (Start: 1018.0s, Duration: 6.959s)
भाषण देते थे। कैमरा पर क्रिसमस कैरल गाते (Start: 1021.839s, Duration: 6.08s)
थे और उनके कार्यकाल के दौरान फिल्म जगत (Start: 1024.959s, Duration: 5.6s)
के लोगों को अदालत आने का न्योता मिला। (Start: 1027.919s, Duration: 5.76s)
दूसरे देशों के जज आकर सुप्रीम कोर्ट की (Start: 1030.559s, Duration: 5.601s)
कारवाई देखा करते थे। भारत का सुप्रीम (Start: 1033.679s, Duration: 5.681s)
कोर्ट जस्टिस डी वाई चंद्रचूर के कार्यकाल (Start: 1036.16s, Duration: 6.72s)
में ग्लोबल लगने लगा। राजगोपाल आगे लिखते (Start: 1039.36s, Duration: 6.88s)
हैं कि यह सब 11 नवंबर 2024 को बदल गया। (Start: 1042.88s, Duration: 5.919s)
जब जस्टिस खन्ना ने चीफ जस्टिस के रूप में (Start: 1046.24s, Duration: 5.52s)
शपथ ग्रहण ली। उन्होंने शपथ ली। ऑर्डर पर (Start: 1048.799s, Duration: 5.361s)
दस्तखत किए। हाथ जोड़कर ऑडियंस का नमन (Start: 1051.76s, Duration: 5.279s)
किया और हल्का सा मुस्कुराकर अपनी सीट पर (Start: 1054.16s, Duration: 5.6s)
बैठ गए। उसी दिन 11:00 बजे कोर्ट वापस काम (Start: 1057.039s, Duration: 5.201s)
पर लग गया। राजगोपाल लिखते हैं कि कोर्ट (Start: 1059.76s, Duration: 5.36s)
रूम में शालीनता आ गई, सादगी आ गई। जस्टिस (Start: 1062.24s, Duration: 6.24s)
खन्ना बहुत कम बोलते थे। कभी-कभी अगर किसी (Start: 1065.12s, Duration: 6.48s)
वकील से मतभेद होता तो नो नो कहते थे। (Start: 1068.48s, Duration: 6.0s)
उनकी शपथ की शाम के दिन कृष्णदास राजगोपाल (Start: 1071.6s, Duration: 5.439s)
ने चीफ जस्टिस खन्ना का इंटरव्यू लेने की (Start: 1074.48s, Duration: 5.04s)
कोशिश की। मगर उसकी जगह सुप्रीम कोर्ट से (Start: 1077.039s, Duration: 5.041s)
एक आधिकारिक बयान जारी हुआ। यानी सबके (Start: 1079.52s, Duration: 5.68s)
लिए। इस पर चीफ जस्टिस का नाम नहीं था। (Start: 1082.08s, Duration: 6.0s)
केवल यह लिखा था कि न्यायपालिका नागरिकों (Start: 1085.2s, Duration: 5.88s)
के अधिकार और विवादों के निपटारे के (Start: 1088.08s, Duration: 6.4s)
प्रतिबद्ध है और जिम्मेदार है। राजगोपाल (Start: 1091.08s, Duration: 5.4s)
लिखते हैं कि चीफ जस्टिस संजीव खन्ना (Start: 1094.48s, Duration: 6.64s)
कोर्ट से अलग अपनी आवाज नहीं सुनाना चाहते (Start: 1096.48s, Duration: 7.12s)
थे। प्रशांत भूषण ने चीफ जस्टिस संजीव (Start: 1101.12s, Duration: 4.799s)
खन्ना के कार्यकाल के बारे में लिखा है। (Start: 1103.6s, Duration: 4.4s)
अपने कार्यकाल में जस्टिस खन्ना ने जिस (Start: 1105.919s, Duration: 5.041s)
तरह से बेंचों को मामलों का आवंटन किया वह (Start: 1108.0s, Duration: 5.76s)
पहले के मुकाबले ज्यादा तार्किक था और (Start: 1110.96s, Duration: 5.92s)
ज्यादा फेयर था। एक राय यह भी है कि पूजा (Start: 1113.76s, Duration: 6.24s)
स्थल अधिनियम और वफ संशोधन कानून को लेकर (Start: 1116.88s, Duration: 6.159s)
और कड़ी कारवाई की जा सकती थी। मगर उनके (Start: 1120.0s, Duration: 5.28s)
अंतरिम आदेशों ने भी काफी राहत दी। (Start: 1123.039s, Duration: 5.121s)
प्रशांत भूषण लिखते हैं उनसे पहले रहे चीफ (Start: 1125.28s, Duration: 5.279s)
जस्टिस के कार्यकाल के दौरान ऐसा भी देखा (Start: 1128.16s, Duration: 5.519s)
गया कि अदालत कार्यपालिका के सामने झुक (Start: 1130.559s, Duration: 5.761s)
रही थी। मगर जस्टिस खन्ना ने पूजा स्थल (Start: 1133.679s, Duration: 5.36s)
अधिनियम के मामले में जो आदेश दिए उसने (Start: 1136.32s, Duration: 5.359s)
ऐसे बहुत से दावों पर रोक लगा दी जो (Start: 1139.039s, Duration: 5.681s)
सदियों पुरानी मस्जिदों के धार्मिक किरदार (Start: 1141.679s, Duration: 5.841s)
को बदलना चाह रहे थे। हाल के समय में (Start: 1144.72s, Duration: 5.839s)
न्यायपालिका के लिए शायद सबसे चुनौतीपूर्ण (Start: 1147.52s, Duration: 5.92s)
घटना थी। जस्टिस यशवंत वर्मा के घर के (Start: 1150.559s, Duration: 6.0s)
प्रांगण में आग लगने पर नोटों के बंडल का (Start: 1153.44s, Duration: 6.16s)
पाया जाना। भ्रष्टाचार और पारदर्शिता की (Start: 1156.559s, Duration: 5.681s)
कमी के सवाल तेजी से उठे। जवाब में चीफ (Start: 1159.6s, Duration: 4.88s)
जस्टिस खन्ना ने प्रारंभिक जांच रिपोर्ट (Start: 1162.24s, Duration: 4.88s)
को सुप्रीम कोर्ट की वेबसाइट पर सबके लिए (Start: 1164.48s, Duration: 4.8s)
डाल दिया। साथ में फोटो और वीडियो भी (Start: 1167.12s, Duration: 4.72s)
प्रकाशित कर दिया गया। एक इनह हाउस (Start: 1169.28s, Duration: 4.96s)
इंक्वायरी बिठाई गई रिपोर्ट को (Start: 1171.84s, Duration: 4.8s)
कॉन्फिडेंशियल रखा गया। मगर यह जानकारी दी (Start: 1174.24s, Duration: 4.799s)
गई कि उसे प्रधानमंत्री राष्ट्रपति के पास (Start: 1176.64s, Duration: 5.36s)
भेज दिया गया है। इसके बाद फैसला लिया गया (Start: 1179.039s, Duration: 4.88s)
कि सुप्रीम कोर्ट के सभी जजों की (Start: 1182.0s, Duration: 4.4s)
संपत्तियों का खुलासा किया जाएगा। (Start: 1183.919s, Duration: 4.721s)
कृष्णदास राजगोपाल बताते हैं कि इसके (Start: 1186.4s, Duration: 4.399s)
अलावा कॉलेजियम द्वारा प्रस्तावित नामों (Start: 1188.64s, Duration: 4.64s)
की सूची और नियुक्ति की प्रक्रिया के बारे (Start: 1190.799s, Duration: 5.361s)
में भी एक दस्तावेज जारी किया गया। इस सब (Start: 1193.28s, Duration: 5.279s)
से कोर्ट की प्रक्रियाओं में पारदर्शिता (Start: 1196.16s, Duration: 5.6s)
बढ़ी है। अगर जस्टिस बेला त्रिवेदी ने यह (Start: 1198.559s, Duration: 5.521s)
कहा कि कोर्ट में विचारधारा की विविधता (Start: 1201.76s, Duration: 4.96s)
नहीं होने से कानून की प्रक्रिया में (Start: 1204.08s, Duration: 5.2s)
अनिश्चितता पैदा होती है तो यह भी सुनिए (Start: 1206.72s, Duration: 5.44s)
कि चीफ जस्टिस संजीव खन्ना ने व्व मामले (Start: 1209.28s, Duration: 5.519s)
में सुनवाई के समय सरकार के वकील से क्या (Start: 1212.16s, Duration: 6.08s)
कहा था। यही कि जब हम यहां बैठते हैं, हम (Start: 1214.799s, Duration: 6.601s)
अपना धर्म खो देते हैं। हम पूरी तरह से (Start: 1218.24s, Duration: 6.16s)
धर्मनिरपेक्ष होते हैं। इस एक बात से चीफ (Start: 1221.4s, Duration: 6.12s)
जस्टिस संजीव खन्ना ने अपना नाम और कद (Start: 1224.4s, Duration: 5.44s)
ऊंचा नहीं किया बल्कि उस संस्थान की ऊर्जा (Start: 1227.52s, Duration: 6.08s)
बढ़ा दी जिसकी रोशनी जरा सी कम होती है तो (Start: 1229.84s, Duration: 6.48s)
लाखों लोग मायूस हो जाते हैं। पत्रकार (Start: 1233.6s, Duration: 5.12s)
सौरव दास ने अपने लेख में लिखा है कि (Start: 1236.32s, Duration: 4.96s)
संजीव खन्ना के रूप में भारत को ऐसा चीफ (Start: 1238.72s, Duration: 6.079s)
जस्टिस मिला जिसने कम काम किया मगर जो (Start: 1241.28s, Duration: 6.48s)
झुके भी कम लेकिन चीफ जस्टिस संजीव खन्ना (Start: 1244.799s, Duration: 4.961s)
ने कई अन्य मामलों में भी लोगों का (Start: 1247.76s, Duration: 4.399s)
विश्वास जीता है। रिटायरमेंट के बाद (Start: 1249.76s, Duration: 4.64s)
पत्रकारों से मुलाकात के दौरान उन्होंने (Start: 1252.159s, Duration: 5.201s)
कह दिया वे अदालत छोड़ने के बाद और कोई (Start: 1254.4s, Duration: 5.68s)
नियुक्ति स्वीकार नहीं करेंगे। ऐसा कोई (Start: 1257.36s, Duration: 4.799s)
आदेश नहीं है जो सुप्रीम कोर्ट के (Start: 1260.08s, Duration: 4.56s)
रिटायर्ड जजों को रिटायरमेंट के बाद (Start: 1262.159s, Duration: 4.801s)
रीइंप्लॉयमेंट से रोके। इसी अदालत से (Start: 1264.64s, Duration: 5.36s)
रिटायर होकर जज राज्यसभा के सांसद भी बनाए (Start: 1266.96s, Duration: 5.52s)
गए और ट्रिब्यूनल्स के अध्यक्ष भी। मगर (Start: 1270.0s, Duration: 5.2s)
पूर्व चीफ जस्टिस संजीव खन्ना ने कह दिया (Start: 1272.48s, Duration: 5.84s)
मैं कानून के क्षेत्र में काम करूंगा पर (Start: 1275.2s, Duration: 5.44s)
कोई भी सरकारी नियुक्ति स्वीकार नहीं (Start: 1278.32s, Duration: 5.839s)
करूंगा। न्यायपालिका के काम का संबंध जनता (Start: 1280.64s, Duration: 6.0s)
के विश्वास से है। उसके हर फैसले से (Start: 1284.159s, Duration: 5.52s)
विश्वास प्रभावित होता है, डोलता है और (Start: 1286.64s, Duration: 5.84s)
मजबूत भी होता है। न्याय देने के मामले (Start: 1289.679s, Duration: 6.081s)
में वह जितना तटस्थ और तत्पर होगी, जनता (Start: 1292.48s, Duration: 6.0s)
के बीच विश्वास का स्तर उतना ही ऊंचा (Start: 1295.76s, Duration: 5.159s)
होगा। न्यायपालिका को भी पता है उसकी (Start: 1298.48s, Duration: 5.12s)
अंतरात्मा भले ही अदालत की इमारतों में (Start: 1300.919s, Duration: 5.961s)
भटकती हो, लेकिन उसका अस्तित्व जनता की (Start: 1303.6s, Duration: 6.079s)
अदालत में होता है। नमस्कार, मैं रवश (Start: 1306.88s, Duration: 5.279s)
कुमार। (Start: 1309.679s, Duration: 2.48s)
