रातोंरात संजय गांधी को Maruti कार का (Start: 0.88s, Duration: 5.12s)
स्ट्रेटजी। ये सब आपको एक ही ऐप पर मिल (Start: 725.36s, Duration: 4.8s)
जाते हैं। तो आज ही ब्लिंक एक्स ट्राई (Start: 728.24s, Duration: 3.839s)
करें। आप सबके लिए मैंने ब्लिंक एक्स की (Start: 730.16s, Duration: 4.08s)
लिंक अपने डिस्क्रिप्शन बॉक्स और कमेंट (Start: 732.079s, Duration: 4.641s)
बॉक्स में डाल दी है। अब वापस अपनी कहानी (Start: 734.24s, Duration: 4.719s)
पर लौटते हैं। फर्स्ट पोस्ट की एक रिपोर्ट (Start: 736.72s, Duration: 4.96s)
के अनुसार संजय उन कई एपिकेंट्स में से एक (Start: 738.959s, Duration: 5.201s)
थे जिन्होंने भारत में एक छोटी और सस्ती (Start: 741.68s, Duration: 5.599s)
कार बनाने के लिए लाइसेंस मांगा था। 1970 (Start: 744.16s, Duration: 5.76s)
में वे अकेले ऐसे एपिकेंट थे जिन्हें यह (Start: 747.279s, Duration: 5.68s)
लाइसेंस दिया गया। इस तरह साल 1970 में (Start: 749.92s, Duration: 5.68s)
संजय गांधी की Maruti को सरकार की तरफ से (Start: 752.959s, Duration: 4.961s)
लेटर ऑफ इंटेंट मिल जाता है। हरियाणा के (Start: 755.6s, Duration: 4.16s)
कांग्रेसी मुख्यमंत्री बंसीलाल ने संजय (Start: 757.92s, Duration: 3.84s)
गांधी को कार का प्लांट सेट करने के लिए (Start: 759.76s, Duration: 4.4s)
दिल्ली गुड़गांव हाईवे पर 296 एकड़ जमीन (Start: 761.76s, Duration: 4.72s)
देने की बात कही। लेकिन इसमें कई दिक्कतें (Start: 764.16s, Duration: 4.32s)
थी। पहली की जमीन खाली नहीं थी। वहां (Start: 766.48s, Duration: 4.24s)
किसानों और मजदूरों के परिवार पहले से ही (Start: 768.48s, Duration: 4.799s)
रहते थे और खेती किसानी होती थी। दूसरी (Start: 770.72s, Duration: 5.6s)
जमीन के पास ही एयरफोर्स एमुनेशन डंप था (Start: 773.279s, Duration: 5.761s)
जो कि एक्सप्लोसिव्स और लाइव एमुनेशन के (Start: 776.32s, Duration: 5.28s)
लिए स्टोरेज फैसिलिटी होती है और एक एयर (Start: 779.04s, Duration: 5.039s)
फील्ड था। नियमों के मुताबिक इनके 1000 (Start: 781.6s, Duration: 4.56s)
मीटर के दायरे में किसी भी तरह का दूसरा (Start: 784.079s, Duration: 4.401s)
निर्माण नहीं हो सकता था। उस समय (Start: 786.16s, Duration: 4.08s)
विद्याचरण शुक्ला डिफेंस प्रोडक्शन (Start: 788.48s, Duration: 3.84s)
मिनिस्टर थे। संजय गांधी के लिए मंत्री (Start: 790.24s, Duration: 4.719s)
विद्याचरण शुक्ला ने एमुनेशन डंप को ही (Start: 792.32s, Duration: 5.04s)
शिफ्ट करवा दिया और दूसरी आपत्तियों से भी (Start: 794.959s, Duration: 4.961s)
अब राहत दिलवा दी। दूसरी तरफ बंसीलाल की (Start: 797.36s, Duration: 4.719s)
हरियाणा सरकार ने भी अब जमीन का अधिग्रह (Start: 799.92s, Duration: 4.64s)
कर लिया और इसमें भी एक घोटाला हुआ। जहां (Start: 802.079s, Duration: 4.481s)
सरकार ने किसानों को प्रति एकड़ के हिसाब (Start: 804.56s, Duration: 4.56s)
से ₹11,000 का भुगतान किया वहीं असल में (Start: 806.56s, Duration: 5.839s)
उस जमीन की कीमत प्रति एकड़ ₹400 थी। इस (Start: 809.12s, Duration: 5.36s)
तरह से किसानों से जमीन ले ली गई। लेकिन (Start: 812.399s, Duration: 4.641s)
संजय की Maruti स्टोरी में अभी और ट्विस्ट (Start: 814.48s, Duration: 4.799s)
आने थे। सरकार के एक मंत्री ने संसद में (Start: 817.04s, Duration: 5.12s)
बताया कि फाइनेंसियल ईयर 1970 और 71 में (Start: 819.279s, Duration: 5.761s)
संजय गांधी की कुल आय ₹722 थी। ऐसे में (Start: 822.16s, Duration: 5.359s)
विपक्षियों ने सवाल पूछा कि आखिर इतनी कम (Start: 825.04s, Duration: 5.28s)
आय वाला कोई व्यक्ति Maruti गाड़ियां कैसे (Start: 827.519s, Duration: 4.88s)
बनाएगा? हालांकि वह यह भूल गए कि संजय (Start: 830.32s, Duration: 4.8s)
गांधी प्रधानमंत्री के बेटे हैं। 1971 में (Start: 832.399s, Duration: 5.44s)
Maruti नाम की एक पब्लिक लिमिटेड कंपनी (Start: 835.12s, Duration: 5.36s)
बनाई जाती है। संजय गांधी इसके मैनेजिंग (Start: 837.839s, Duration: 5.12s)
डायरेक्टर बनते हैं और इस कंपनी में जिन (Start: 840.48s, Duration: 4.799s)
लोगों ने इन्वेस्टमेंट किया था उनके ऊपर (Start: 842.959s, Duration: 4.641s)
किसी ना किसी मामले में जांच भी चल रही (Start: 845.279s, Duration: 4.641s)
थी। ज्यादातर इनकम टैक्स से जुड़े मामलों (Start: 847.6s, Duration: 4.96s)
में कंपनी ने दिखाया कि उसने अपना बिजनेस (Start: 849.92s, Duration: 5.279s)
2.5 करोड़ की शुरुआती पूंजी से शुरू किया (Start: 852.56s, Duration: 5.519s)
है। नवंबर 1972 में संजय ने कार का एक (Start: 855.199s, Duration: 5.44s)
प्रोटोटाइप पेश किया और बताया कि अब गाड़ी (Start: 858.079s, Duration: 3.961s)
की कीमत (Start: 860.639s, Duration: 4.56s)
₹11,300 पड़ेगी। संजय 6 करोड़ की कीमत में (Start: 862.04s, Duration: 5.0s)
कार फैक्ट्री चलाने की कोशिश कर रहे थे। (Start: 865.199s, Duration: 4.801s)
जबकि जरूरत ₹60 करोड़ की थी। लेकिन अभी (Start: 867.04s, Duration: 5.68s)
कोई इन्वेस्टर नहीं मिल रहा था। डीलर से (Start: 870.0s, Duration: 5.36s)
संजय पहले ही पैसे ले चुके थे और ऐसे में (Start: 872.72s, Duration: 5.28s)
संजय की नजर देश के बैंकिंग सिस्टम्स पर (Start: 875.36s, Duration: 5.039s)
जाती है। संजय को सरकारी सिस्टम का फुल (Start: 878.0s, Duration: 4.88s)
सपोर्ट मिला हुआ था तो संजय ने सरकारी (Start: 880.399s, Duration: 5.201s)
बैंकों से लोन लेना शुरू कर दिया। सेंट्रल (Start: 882.88s, Duration: 5.44s)
बैंक ऑफ इंडिया और पंजाब नेशनल बैंक ने (Start: 885.6s, Duration: 5.52s)
संजय को अच्छा खासा लोन दिया। इस पर ब्याज (Start: 888.32s, Duration: 5.36s)
की दरें भी काफी कम रखी गई। यहां तक कि (Start: 891.12s, Duration: 4.8s)
गारंटी के तौर पर भी कुछ नहीं लिया गया। (Start: 893.68s, Duration: 5.2s)
लेकिन एक समय बाद ऐसा पॉइंट आया जब बैंक (Start: 895.92s, Duration: 5.76s)
लोन नहीं दे पाई। रिजर्व बैंक ने भी बाकी (Start: 898.88s, Duration: 5.759s)
बैंकों से Marutied को लोन देने से इंकार (Start: 901.68s, Duration: 5.519s)
कर दिया। इसी बीच साल 1975 में देश में (Start: 904.639s, Duration: 5.121s)
इमरजेंसी लगा दी जाती है। इमरजेंसी लगते (Start: 907.199s, Duration: 4.88s)
ही संजय को लोन नहीं दे रहे सरकारी बैंकों (Start: 909.76s, Duration: 4.72s)
के हेड हटा दिए जाते हैं। रिजर्व बैंक के (Start: 912.079s, Duration: 4.56s)
गवर्नर और डिप्टी गवर्नर को भी रिटायर कर (Start: 914.48s, Duration: 4.64s)
दिया गया और संजय के करीबी केआर पुरी को (Start: 916.639s, Duration: 5.121s)
रिजर्व बैंक का गवर्नर बना दिया जाता है। (Start: 919.12s, Duration: 4.959s)
पुरी को बैंकिंग सिस्टम्स की कोई जानकारी (Start: 921.76s, Duration: 5.12s)
नहीं थी। उनका एक्सपीरियंस अभी तक केवल एक (Start: 924.079s, Duration: 4.88s)
इंश्योरेंस प्रोफेशनल के तौर पर था। (Start: 926.88s, Duration: 4.72s)
बैंकों में इस तरह के फेरबदल के लिए सरकार (Start: 928.959s, Duration: 5.761s)
ने एक विशेष कानून भी अब संसद में पारित (Start: 931.6s, Duration: 5.44s)
करवा दिया। इस तरह देश का पूरा बैंकिंग (Start: 934.72s, Duration: 4.64s)
सिस्टम अब संजय के कब्जे में था। पैसे की (Start: 937.04s, Duration: 4.32s)
कोई कमी नहीं थी। वहीं फाइनेंस मिनिस्ट्री (Start: 939.36s, Duration: 3.839s)
का चार्ज खुद इंदिरा गांधी ने अपने हाथों (Start: 941.36s, Duration: 4.0s)
में ले रखा था। इनकम टैक्स डिपार्टमेंट (Start: 943.199s, Duration: 4.561s)
में संजय के आदमी बिठा दिए गए। इनमें से (Start: 945.36s, Duration: 4.88s)
एक आदमी एसआर मेहता हुआ करते थे। जिन्हें (Start: 947.76s, Duration: 4.879s)
बोर्ड ऑफ रेवेन्यू का चीफ बना दिया गया। (Start: 950.24s, Duration: 4.56s)
संजय को पैसे देने वालों के खिलाफ तमाम (Start: 952.639s, Duration: 4.801s)
जांचें करने की जिम्मेदारी मेहता को ही (Start: 954.8s, Duration: 5.44s)
मिली थी। संजय ने कोयला और स्टील मंत्रालय (Start: 957.44s, Duration: 5.44s)
पर भी कब्जा कर लिया था। इस तरह आपातकाल (Start: 960.24s, Duration: 5.44s)
के दौरान करप्शन अपने पीक पर था। संजय को (Start: 962.88s, Duration: 5.519s)
जो वह चाहते थे वो रिसोर्सेज मिल रहे थे। (Start: 965.68s, Duration: 4.959s)
यहां सवाल यह भी है कि आखिर Maruti की (Start: 968.399s, Duration: 4.721s)
फैक्ट्री कैसी थी और इतनी जुगाड़ों के बाद (Start: 970.639s, Duration: 4.961s)
भी क्या संजय Maruti को एक सक्सेसफुल (Start: 973.12s, Duration: 4.959s)
कंपनी बना पाए? लंदन से पत्रकार एंथनी (Start: 975.6s, Duration: 5.039s)
मस्करीनस Maruti की फैक्ट्री देखने आए थे। (Start: 978.079s, Duration: 4.081s)
उन्होंने लिखा कि फैक्ट्री में गाड़ी (Start: 980.639s, Duration: 3.841s)
बनाने के नाम पर मजाक किया जा रहा था। (Start: 982.16s, Duration: 4.08s)
उन्होंने बताया कि इंजन बनाने में एक (Start: 984.48s, Duration: 4.88s)
बेसिक खामी थी। जिसकी वजह से 4000 कि.मी. (Start: 986.24s, Duration: 5.68s)
के बाद इंजन से ऑयल लीक होने लगता था। (Start: 989.36s, Duration: 4.399s)
इसके साथ ही उन्होंने देखा कि फैक्ट्री (Start: 991.92s, Duration: 4.159s)
में केवल 20 गाड़ियां ही खड़ी हैं और वह (Start: 993.759s, Duration: 5.041s)
भी अलग-थलग पड़ी हुई हैं। एक बार तमिलनाडु (Start: 996.079s, Duration: 5.76s)
के मंत्री एस महादेवन ने कहा था कि यह कार (Start: 998.8s, Duration: 5.2s)
टिन का डिब्बा है। उन्होंने बताया कि वह (Start: 1001.839s, Duration: 4.961s)
वर्ल्ड ट्रेड फेयर में डरते-डरते Maruti (Start: 1004.0s, Duration: 4.88s)
में बैठे थे। हालांकि कमाल की बात यह रही (Start: 1006.8s, Duration: 4.56s)
कि इंजन में खराबी के बाद भी Maruti ने (Start: 1008.88s, Duration: 4.72s)
सरकारी टेस्ट पास कर लिया। आरोप लगे कि (Start: 1011.36s, Duration: 4.479s)
टेस्ट में Maruti ने कुछ विदेशी इंजंस का (Start: 1013.6s, Duration: 4.239s)
इस्तेमाल किया था। हालांकि इसके बावजूद (Start: 1015.839s, Duration: 4.641s)
Maruti की स्टोरी वहीं की वहीं अटकी हुई (Start: 1017.839s, Duration: 4.961s)
थी। 1973 के पहले हाफ में गाड़ियों को (Start: 1020.48s, Duration: 4.479s)
बाजार में बिकना था। लेकिन कह दिया गया कि (Start: 1022.8s, Duration: 4.56s)
इंजन में कुछ समस्याएं हैं। 1974 में बता (Start: 1024.959s, Duration: 4.401s)
दिया गया कि प्रोडक्शन नहीं हो पा रहा है। (Start: 1027.36s, Duration: 4.559s)
1975 में कहा कि धीरे-धीरे काम आगे बढ़ (Start: 1029.36s, Duration: 5.04s)
रहा है। 1976 में कहा गया कि गाड़ियां बन (Start: 1031.919s, Duration: 4.64s)
रही हैं। लेकिन इकोनॉमिक स्लोडाउन को (Start: 1034.4s, Duration: 4.559s)
ध्यान में रखते हुए डायरेक्टर्स अभी इस (Start: 1036.559s, Duration: 5.201s)
फैसले पर सोच विचार कर रहे हैं कि कार का (Start: 1038.959s, Duration: 5.041s)
भारी संख्या में प्रोडक्शन किया जाए या (Start: 1041.76s, Duration: 5.76s)
नहीं। इस तरह 1977 तक यही सब बहाने चलते (Start: 1044.0s, Duration: 6.0s)
रहे। यही नहीं जो गाड़ी ₹6000 में बेची (Start: 1047.52s, Duration: 4.88s)
जानी थी शुरुआत में उसकी प्रस्तावित कीमत (Start: 1050.0s, Duration: 5.84s)
भी अब ₹25,000 तक पहुंच गई थी। दरअसल संजय (Start: 1052.4s, Duration: 5.92s)
ने 1974 में ही कहीं ना कहीं यह सोच लिया (Start: 1055.84s, Duration: 5.36s)
था कि Maruti अब चलने वाली नहीं है। इसलिए (Start: 1058.32s, Duration: 5.04s)
अब तक Maruti के हिस्से का सीमेंट और (Start: 1061.2s, Duration: 5.28s)
स्टील अब बेचा जाने लगा था। 1974 के बाद (Start: 1063.36s, Duration: 5.84s)
से ही कोई नई मशीन नहीं लगाई गई थी। इसी (Start: 1066.48s, Duration: 5.68s)
बीच खबर आई कि Maruti अब रोड रोलर बनाएगी। (Start: 1069.2s, Duration: 5.839s)
रोड रोलर बनाने का फैसला यूपीसी कॉरपोरेशन (Start: 1072.16s, Duration: 5.519s)
के मोहन भाई के साथ मिलकर लिया गया था। (Start: 1075.039s, Duration: 5.921s)
इन्हीं मोहन वाही के ऊपर भारत सरकार को दो (Start: 1077.679s, Duration: 5.281s)
करोड़ की चपत लगाने का आरोप भी था और (Start: 1080.96s, Duration: 4.64s)
सीबीआई की जांच भी चल रही थी। लेकिन अब वो (Start: 1082.96s, Duration: 5.2s)
संजय गांधी के करीबी थी। इसलिए सरकारी (Start: 1085.6s, Duration: 4.64s)
संरक्षण मिला हुआ था, प्रोडक्शन मिला हुआ (Start: 1088.16s, Duration: 4.639s)
था। खबरें यह भी आई कि Maruti ने बसों की (Start: 1090.24s, Duration: 4.64s)
बॉडी बनाने का काम शुरू कर दिया है। असल (Start: 1092.799s, Duration: 4.321s)
में यह सिर्फ छोटी मोटी मरम्मत का काम था। (Start: 1094.88s, Duration: 4.24s)
लेकिन इसके लिए Maruti को हरियाणा, (Start: 1097.12s, Duration: 4.08s)
राजस्थान, यूपी, मध्य प्रदेश और राजस्थान (Start: 1099.12s, Duration: 5.36s)
सरकारों से सरकारी ठेके खूब मिले। Maruti (Start: 1101.2s, Duration: 5.68s)
का मेन काम था गाड़ियां बनाना लेकिन अब यह (Start: 1104.48s, Duration: 5.199s)
उसके मेन टारगेट से पूरी तरह गायब हो चुका (Start: 1106.88s, Duration: 4.799s)
था। बाकी कामों में Maruti लग चुकी थी। (Start: 1109.679s, Duration: 4.161s)
Maruti की स्टोरी में एक और खुलासा होना (Start: 1111.679s, Duration: 4.961s)
बाकी था। Maruti कंपनी को लॉन्च करने से 7 (Start: 1113.84s, Duration: 5.28s)
महीने पहले संजय ने एक और कंपनी बनाई थी (Start: 1116.64s, Duration: 5.039s)
और इसका नाम था Maruti टेक्निकल सर्विज (Start: 1119.12s, Duration: 5.2s)
यानी MTS। इसमें सोनिया गांधी, राहुल (Start: 1121.679s, Duration: 4.88s)
गांधी और प्रियंका गांधी को पार्टनर के (Start: 1124.32s, Duration: 4.479s)
तौर पर दिखाया गया था। संजय ने इसमें अपना (Start: 1126.559s, Duration: 5.521s)
इन्वेस्टमेंट 1.25 लाख दिखाया था। जबकि (Start: 1128.799s, Duration: 5.521s)
ओरिजिनल Maruti कंपनी के लिए संजय के पास (Start: 1132.08s, Duration: 4.719s)
पैसे नहीं थे। एमटीएस के पार्टनर्स को (Start: 1134.32s, Duration: 5.2s)
अच्छी खासी सैलरी मिल रही थी और सुविधाएं (Start: 1136.799s, Duration: 5.041s)
भी। एमटीएस का काम था Maruti को सलाह (Start: 1139.52s, Duration: 4.96s)
देना। बदले में Maruti से उसे अच्छा खासा (Start: 1141.84s, Duration: 5.52s)
पैसा मिल रहा था। दोनों के बीच 20 साल का (Start: 1144.48s, Duration: 5.36s)
कॉन्ट्रैक्ट हुआ था। शुरुआत में Maruti ने (Start: 1147.36s, Duration: 5.76s)
MTS को ₹5 लाख दिए। कागजों पर Maruti की (Start: 1149.84s, Duration: 6.079s)
तरफ से जो लोग एडवाइस मांगते थे वही सेम (Start: 1153.12s, Duration: 5.679s)
लोग एमटीएस की तरफ से Maruti को एडवाइस दे (Start: 1155.919s, Duration: 5.681s)
रहे थे। इस तरह 2ाई साल में ही MTS के पास (Start: 1158.799s, Duration: 5.681s)
अच्छी खासी रकम जमा हो गई थी। इधर Maruti (Start: 1161.6s, Duration: 5.76s)
पर कर्जा चढ़ते जा रहा था। जून 1975 तक (Start: 1164.48s, Duration: 5.92s)
MTS ने Maruti से ₹1 लाख जमा कर लिए थे। (Start: 1167.36s, Duration: 5.28s)
इसी दौरान एक और कंपनी बनाई गई Maruti (Start: 1170.4s, Duration: 4.48s)
हैवी व्हीकल्स के नाम से। इसका भी काम वही (Start: 1172.64s, Duration: 4.64s)
था जो MTS का था। इसका सीधा-सीधा मतलब यह (Start: 1174.88s, Duration: 5.039s)
था कि Maruti सरकार से पैसा ले रही थी और (Start: 1177.28s, Duration: 5.36s)
वह पैसा बाद में एमटीएस जैसी कंपनीज़ को (Start: 1179.919s, Duration: 4.88s)
ट्रांसफर हो रहा था जो एक तरह से गांधी (Start: 1182.64s, Duration: 4.72s)
फैमिली पर ही पहुंच रहा था। 1976 तक संजय (Start: 1184.799s, Duration: 4.321s)
की मुट्ठी में सब कुछ था। स्टील से लेकर (Start: 1187.36s, Duration: 4.319s)
केमिकल्स तक हर जगह संजय का इन्वॉल्वमेंट (Start: 1189.12s, Duration: 4.88s)
था। सरकारी अधिकारी कुछ नहीं कर पाते थे। (Start: 1191.679s, Duration: 5.281s)
उस दौरान अमेरिकी अखबार वाशिंगटन पोस्ट ने (Start: 1194.0s, Duration: 4.64s)
अपनी एक रिपोर्ट में लिखा था (Start: 1196.96s, Duration: 3.92s)
ब्यूरोक्रेट्स कहते हैं कि वह कुछ नहीं कर (Start: 1198.64s, Duration: 4.8s)
सकते। संजय सेक्रेटरीज को फोन कर देते हैं (Start: 1200.88s, Duration: 4.96s)
और कहते हैं कि फलाना कॉन्ट्रैक्ट फलाना (Start: 1203.44s, Duration: 5.52s)
कंपनी को दे दो। ऐसी इमेज बन गई थी अगर (Start: 1205.84s, Duration: 5.6s)
विदेशी कंपनियों को भारत में कुछ भी बेचना (Start: 1208.96s, Duration: 4.959s)
है तो उन्हें पहले Maruti से कॉन्ट्रैक्ट (Start: 1211.44s, Duration: 4.72s)
जरूर करना पड़ेगा। इधर भारतीयों के लिए (Start: 1213.919s, Duration: 4.64s)
अफोर्डेबल गाड़ियां बनाने का काम तो कहीं (Start: 1216.16s, Duration: 4.72s)
दूर-दूर तक सीन में नहीं बचा था। ऐसी (Start: 1218.559s, Duration: 4.561s)
गाड़ियों को बनाने के लिए जरूरी था कि (Start: 1220.88s, Duration: 4.72s)
कंपनी के पास इंजीनियर्स होते, डिजाइनर्स (Start: 1223.12s, Duration: 4.88s)
होते और टेक्नशियंस की एक अच्छी टीम होती। (Start: 1225.6s, Duration: 5.04s)
लेकिन संजय को इन सब की जरूरत नहीं थी। (Start: 1228.0s, Duration: 5.6s)
फैक्ट्री बस जैसे-तैसे नाम के लिए चलाई जा (Start: 1230.64s, Duration: 5.36s)
रही थी और पावर का मिसयूज किया जा रहा था। (Start: 1233.6s, Duration: 4.559s)
उस समय कहने को देश की प्रधानमंत्री (Start: 1236.0s, Duration: 4.799s)
इंदिरा गांधी थी लेकिन पूरी ताकत संजय (Start: 1238.159s, Duration: 4.961s)
गांधी के पास ही थी। संजय को देश के अगले (Start: 1240.799s, Duration: 4.641s)
प्रधानमंत्री के तौर पर पेश किया जा रहा (Start: 1243.12s, Duration: 4.559s)
था। विपक्ष को तो पहले ही जेल में डाल (Start: 1245.44s, Duration: 4.4s)
दिया गया था। आपातकाल के दौरान कांग्रेस (Start: 1247.679s, Duration: 4.48s)
पार्टी में भी संजय ने विरोधी आवाजों को (Start: 1249.84s, Duration: 4.719s)
कुचल दिया था। विकास के नाम पर लोगों के (Start: 1252.159s, Duration: 4.64s)
घर तोड़ दिए गए थे और पॉपुलेशन कंट्रोल के (Start: 1254.559s, Duration: 5.041s)
नाम पर जबरन नसबंदियां की जा रही थी। कहा (Start: 1256.799s, Duration: 4.641s)
यह भी जाता है कि संजय गांधी ने ही इंदिरा (Start: 1259.6s, Duration: 4.319s)
गांधी को इमरजेंसी लगाने की सलाह दी थी। (Start: 1261.44s, Duration: 4.88s)
संजय का कहना था कि अगर एक बार इंदिरा (Start: 1263.919s, Duration: 5.281s)
कुर्सी से हटी तो वे फिर वापस से कभी उस (Start: 1266.32s, Duration: 4.64s)
कुर्सी पर नहीं बैठ पाएंगी। हालांकि (Start: 1269.2s, Duration: 3.76s)
कांग्रेस के भीतर ही कई नेता इसके फेवर (Start: 1270.96s, Duration: 4.32s)
में नहीं थे लेकिन संजय ने प्लान पहले ही (Start: 1272.96s, Duration: 4.959s)
तैयार कर लिया था। धीरे-धीरे इन नेताओं को (Start: 1275.28s, Duration: 4.879s)
किनारे लगा दिया गया जो इमरजेंसी के पक्ष (Start: 1277.919s, Duration: 4.561s)
में नहीं थे। आपातकाल के दौरान संजय गांधी (Start: 1280.159s, Duration: 4.64s)
ने ब्यूरोक्रेसी पर भी कसकर शिकंजा कस (Start: 1282.48s, Duration: 4.319s)
लिया। यानी आईएएस और आईपीएस को भी अपने (Start: 1284.799s, Duration: 4.0s)
हाथों में ले लिया। सेक्रेटरी और जॉइंट (Start: 1286.799s, Duration: 4.321s)
सेक्रेटरी लेवल तक के ट्रांसफर अब संजय के (Start: 1288.799s, Duration: 4.561s)
कहने पर होते थे। प्राइम मिनिस्टर ऑफिसर (Start: 1291.12s, Duration: 5.039s)
में एक व्यक्ति था आर के धवन। धवन की इमेज (Start: 1293.36s, Duration: 5.199s)
एक करप्ट व्यक्ति की थी। इसकी कुछ कहानी (Start: 1296.159s, Duration: 4.481s)
हमने अंबानी परिवार की कहानी वाली वीडियो (Start: 1298.559s, Duration: 4.161s)
में भी बताई है। इस वीडियो की लिंक आपको (Start: 1300.64s, Duration: 3.84s)
कमेंट बॉक्स में मिल जाएगी। डिस्क्रिप्शन (Start: 1302.72s, Duration: 3.76s)
बॉक्स में जरूर मिल जाएगी। अगर ना मिले तो (Start: 1304.48s, Duration: 4.079s)
कमेंट कर दें। संजय ने इन्हीं आर के धवन (Start: 1306.48s, Duration: 4.48s)
के जरिए ही ब्यूरोक्रेसी पर कब्जा जमा रखा (Start: 1308.559s, Duration: 4.641s)
था। इसका एक उदाहरण एन के मुखर्जी को (Start: 1310.96s, Duration: 4.4s)
हटाने का है। एन के मुखर्जी उस समय होम (Start: 1313.2s, Duration: 4.959s)
सेक्रेटरी थे और इमरजेंसी लगाने के प्लान (Start: 1315.36s, Duration: 4.799s)
का उन्होंने जमकर विरोध किया था। लेकिन (Start: 1318.159s, Duration: 4.721s)
इमरजेंसी की घोषणा से ठीक आधे घंटे पहले (Start: 1320.159s, Duration: 5.281s)
ही उन्हें उनके पद से हटा दिया जाता है। (Start: 1322.88s, Duration: 5.36s)
एन के मुखर्जी की जगह एसएल खुराना को होम (Start: 1325.44s, Duration: 4.719s)
सेक्रेटरी बनाया गया। हरियाणा के (Start: 1328.24s, Duration: 4.4s)
कांग्रेसी मुख्यमंत्री बंसीलाल के कहने पर (Start: 1330.159s, Duration: 5.281s)
हरियाणा से एक पुलिस अधिकारी को खुराना की (Start: 1332.64s, Duration: 5.2s)
मदद करने के लिए भेजा गया और उसका नाम था (Start: 1335.44s, Duration: 5.359s)
पी एस भडर। भडर को डीआईजी बनाया गया। होम (Start: 1337.84s, Duration: 5.28s)
सेक्रेटरी का कंट्रोल ब्रह्मानंद रेड्डी (Start: 1340.799s, Duration: 5.201s)
के पास ना होकर अब ओम मेहता के पास था। ओम (Start: 1343.12s, Duration: 4.96s)
मेहता उस समय राज्य मंत्री थे और संजय के (Start: 1346.0s, Duration: 4.64s)
करीबी भी। संजय के कहने पर ही बंसीलाल को (Start: 1348.08s, Duration: 4.479s)
हरियाणा से दिल्ली बुलाया गया था और (Start: 1350.64s, Duration: 3.68s)
डिफेंस मिनिस्टर बनाया गया। वहीं (Start: 1352.559s, Duration: 3.681s)
इंफॉर्मेशन एंड ब्रॉडकास्टिंग मिनिस्ट्री (Start: 1354.32s, Duration: 4.8s)
से आई के गुजराल को मंत्री के पद से हटा (Start: 1356.24s, Duration: 4.88s)
दिया गया। संजय का मानना था कि गुजराल (Start: 1359.12s, Duration: 4.48s)
प्रेस को कंट्रोल नहीं कर पा रहे हैं और (Start: 1361.12s, Duration: 5.36s)
प्रेस अपोजिशन के एजेंडा को आगे बढ़ा रही (Start: 1363.6s, Duration: 4.959s)
है। प्रेस ने इमरजेंसी के बाद इंदिरा (Start: 1366.48s, Duration: 4.72s)
गांधी के भाषण को ढंग से नहीं दिखाया। आई (Start: 1368.559s, Duration: 4.561s)
के गुजराल की जगह संजय के करीबी विद्या (Start: 1371.2s, Duration: 3.76s)
चरण शुक्ला को इंफॉर्मेशन एंड (Start: 1373.12s, Duration: 4.24s)
ब्रॉडकास्टिंग मिनिस्टर बनाया गया। शुक्ला (Start: 1374.96s, Duration: 4.48s)
अपने साथ दो पुलिस ऑफिसर्स को मिनिस्ट्री (Start: 1377.36s, Duration: 4.08s)
में लेकर आए थे और इन अधिकारियों के जरिए (Start: 1379.44s, Duration: 4.56s)
ही शुक्ला ने प्रेस पर शिकंजा कस लिया था (Start: 1381.44s, Duration: 5.28s)
इमरजेंसी के दौरान। दूरदर्शन और ऑल इंडिया (Start: 1384.0s, Duration: 4.96s)
रेडियो को तो संजय गांधी का पब्लिसिटी (Start: 1386.72s, Duration: 4.48s)
मैनेजर जैसा बना दिया गया था। जबकि यह (Start: 1388.96s, Duration: 4.719s)
सरकारी चैनल थे और संजय गांधी किसी भी (Start: 1391.2s, Duration: 4.4s)
सरकारी पद पर भी नहीं थे। वहीं मोहम्मद (Start: 1393.679s, Duration: 3.601s)
यूनुस को प्रधानमंत्री इंदिरा गांधी का (Start: 1395.6s, Duration: 4.16s)
स्पेशल एनवॉय बनाया गया। यूनुस संजय गांधी (Start: 1397.28s, Duration: 4.639s)
के करीबी थे। यूनुस का बेटा और संजय गांधी (Start: 1399.76s, Duration: 4.56s)
दून स्कूल में साथ में पढ़े थे। यूनुस के (Start: 1401.919s, Duration: 4.401s)
घर पर ही संजय गांधी की शादी हुई थी। इस (Start: 1404.32s, Duration: 4.719s)
तरह यूनुस अब सीधे-सीधे विदेश मंत्रालय के (Start: 1406.32s, Duration: 5.12s)
कामकाज और दिल्ली के प्रशासन में दखल देने (Start: 1409.039s, Duration: 4.481s)
लगे। यूनुस ने कई विदेशी कंपनियों और (Start: 1411.44s, Duration: 4.4s)
Maruti की मीटिंग करवाई थी। यूनुस समाचार (Start: 1413.52s, Duration: 4.88s)
न्यूज़ एजेंसी को भी कंट्रोल कर रहे थे। (Start: 1415.84s, Duration: 4.64s)
यहां उन्होंने अपने आदमी आर के निगम को (Start: 1418.4s, Duration: 4.72s)
बिठाया हुआ था। जबकि निगम के पास किसी भी (Start: 1420.48s, Duration: 5.12s)
तरह की पत्रकारिता का अनुभव नहीं था। (Start: 1423.12s, Duration: 4.96s)
लेकिन पूरे पत्रकारों को वह अरेंज कर रहे (Start: 1425.6s, Duration: 4.64s)
